r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
5.533333,100,320.044783,1.0,11.0,5.53,0.47,53.0,1.13,46.1,1.19,44.79,0.12,47.79,34.71,3.25,0.62,4.0,0.0,49.0,0.35
32.79998,100,322.85705,0.93,1.0,32.8,0.3,70.0,2.54,23.78,3.15,20.57,0.06,70.31,27.9,5.06,0.3,38.0,26.0,6.0,0.37
67.59998,100,326.278263,0.8,21.0,67.6,0.1,90.0,3.07,36.06,3.76,32.22,0.08,60.99,21.71,14.08,0.44,30.0,60.0,0.0,0.32
11.0,100,329.156559,1.0,21.0,11.0,0.41,59.0,2.78,41.48,2.07,39.36,0.06,15.87,5.22,4.49,0.6,6.0,53.0,0.0,0.41
75.0,100,332.022161,0.8,1.0,75.0,0.03,97.0,3.94,99.06,4.92,94.08,0.06,45.37,43.87,13.01,0.67,97.0,0.0,0.0,0.41
-98.0,100,335.215463,-1.0,16.0,-98.0,0.99,1.0,1.0,3.12,1.0,2.0,0.12,43.25,37.65,0.34,0.67,0.0,0.0,1.0,0.42
91.53338,100,338.51291,0.93,9.0,91.53,0.01,99.0,1.98,60.1,2.47,57.58,0.05,112.86,34.96,2.41,0.49,22.0,75.0,2.0,0.41
93.33338,100,340.855845,0.93,3.0,93.33,0.0,100.0,2.0,83.97,2.5,81.42,0.05,112.84,36.77,0.41,0.59,11.0,89.0,0.0,0.4
93.933334,100,343.797743,1.0,7.0,93.93,0.02,98.0,1.32,49.78,1.43,48.29,0.07,76.6,39.1,1.52,0.35,64.0,21.0,13.0,0.35
89.933334,100,346.727564,1.0,15.0,89.93,0.05,95.0,1.01,50.04,1.02,48.97,0.05,107.39,44.2,2.66,0.55,14.0,80.0,1.0,0.34
95.933334,100,349.316535,1.0,19.0,95.93,0.02,98.0,1.01,77.28,1.02,76.2,0.06,113.87,45.74,3.61,0.57,85.0,12.0,1.0,0.34
51.600006,100,351.630645,0.93,19.0,51.6,0.2,80.0,2.58,74.41,2.88,71.47,0.06,14.81,18.4,3.45,0.61,75.0,2.0,3.0,0.38
36.06666,100,354.397124,0.93,23.0,36.07,0.27,73.0,3.04,40.05,3.63,36.33,0.09,19.16,9.73,7.31,0.37,23.0,5.0,45.0,0.32
61.866623,100,357.305515,0.8,17.0,61.87,0.08,92.0,4.61,86.89,5.27,81.5,0.11,62.7,24.49,2.23,0.62,5.0,1.0,86.0,0.32
42.0,100,360.091213,1.0,9.0,42.0,0.29,71.0,1.0,32.55,1.0,31.46,0.09,21.16,14.0,3.35,0.47,21.0,50.0,0.0,0.35
-18.0,100,362.629273,-1.0,20.0,-18.0,0.55,45.0,3.67,34.75,2.6,32.09,0.06,80.02,45.93,3.22,0.62,42.0,3.0,0.0,0.34
-46.200005,100,364.876426,-1.0,0.0,-46.2,0.67,33.0,6.55,14.44,5.45,8.91,0.08,48.54,34.15,2.39,0.3,18.0,3.0,12.0,0.37
-52.0,100,367.080214,-1.0,16.0,-52.0,0.76,24.0,1.0,26.06,1.0,25.0,0.06,56.45,44.29,1.78,0.67,24.0,0.0,0.0,0.35
87.53333,100,369.636258,1.0,5.0,87.53,0.06,94.0,1.07,94.21,1.07,93.02,0.12,39.3,34.46,2.8,0.66,0.0,1.0,93.0,0.31
-27.933334,100,372.11814,0.53,5.0,-27.93,0.53,47.0,8.0,20.57,6.17,14.3,0.1,96.54,38.71,4.31,0.35,8.0,7.0,32.0,0.35
40.266666,100,374.602104,1.0,5.0,40.27,0.29,71.0,1.37,35.7,1.54,34.06,0.11,14.72,5.53,6.23,0.41,7.0,13.0,51.0,0.33
2.0,100,377.356301,-1.0,23.0,2.0,0.49,51.0,1.0,24.07,1.0,22.98,0.09,37.47,23.93,2.28,0.35,18.0,30.0,3.0,0.35
-14.666662,100,380.444509,0.93,15.0,-14.67,0.54,46.0,3.17,25.1,3.48,21.52,0.1,10.78,14.55,5.25,0.52,10.0,36.0,0.0,0.3
35.999996,100,383.185798,-1.0,24.0,36.0,0.28,72.0,2.67,26.63,3.23,23.33,0.06,66.74,35.46,3.74,0.22,32.0,32.0,8.0,0.38
87.0,100,386.022496,1.0,21.0,87.0,0.06,94.0,1.16,34.45,1.1,33.3,0.05,100.8,31.73,2.86,0.38,53.0,41.0,0.0,0.35
77.0,100,388.427033,1.0,7.0,77.0,0.08,92.0,2.14,27.63,2.26,25.3,0.07,111.53,38.6,4.06,0.25,45.0,36.0,11.0,0.35
39.46665,100,390.862517,0.53,1.0,39.47,0.16,84.0,6.1,49.44,5.79,43.6,0.06,72.75,39.04,3.82,0.6,76.0,8.0,0.0,0.38
67.800026,100,393.15687,0.93,21.0,67.8,0.13,87.0,2.07,41.72,2.45,39.22,0.05,89.51,43.84,2.57,0.39,34.0,52.0,1.0,0.36
57.2,100,395.457269,1.0,13.0,57.2,0.07,93.0,5.65,49.37,3.94,45.38,0.06,34.33,27.11,1.95,0.6,84.0,9.0,0.0,0.35
46.399967,100,398.441122,0.8,19.0,46.4,0.2,80.0,3.55,55.97,4.44,51.48,0.06,61.97,37.41,2.05,0.62,75.0,0.0,5.0,0.38
63.99996,100,401.062155,-1.0,20.0,64.0,0.1,90.0,3.67,44.42,4.56,39.76,0.11,24.57,13.21,13.74,0.42,33.0,57.0,0.0,0.34
63.13333,100,404.237602,1.0,3.0,63.13,0.18,82.0,1.16,31.57,1.24,30.27,0.07,61.25,35.13,2.2,0.28,22.0,47.0,13.0,0.37
86.0,100,407.165292,-1.0,13.0,86.0,0.07,93.0,1.0,22.49,1.0,21.44,0.05,98.89,41.91,2.36,0.34,48.0,45.0,0.0,0.43
49.533337,100,409.760388,-1.0,4.0,49.53,0.19,81.0,3.31,28.18,3.67,24.44,0.06,78.07,33.25,1.98,0.18,37.0,29.0,15.0,0.37
55.4,100,412.068506,1.0,11.0,55.4,0.13,87.0,4.21,37.34,4.06,33.2,0.08,79.05,32.16,0.84,0.34,3.0,48.0,36.0,0.37
43.999973,100,414.432279,0.53,17.0,44.0,0.2,80.0,4.0,33.91,4.84,28.98,0.1,75.1,33.95,4.16,0.39,33.0,0.0,47.0,0.35
-0.26666117,100,417.077529,-1.0,22.0,-0.27,0.2,80.0,12.3,45.42,8.62,36.7,0.09,29.48,20.33,6.37,0.32,12.0,18.0,50.0,0.39
59.999977,100,419.360218,1.0,7.0,60.0,0.06,94.0,5.47,28.46,5.15,23.26,0.06,91.16,44.21,2.75,0.55,78.0,16.0,0.0,0.35
81.53334,100,422.158312,0.93,17.0,81.53,0.07,93.0,1.72,39.6,2.01,37.48,0.11,69.43,31.81,1.35,0.53,0.0,19.0,74.0,0.34
81.20004,100,424.767259,0.93,9.0,81.2,0.06,94.0,2.09,40.96,2.61,38.3,0.05,138.41,36.74,2.61,0.37,42.0,52.0,0.0,0.34
71.86665,100,427.040468,0.8,15.0,71.87,0.02,98.0,4.69,41.81,5.43,36.33,0.05,107.9,45.27,2.19,0.31,50.0,43.0,5.0,0.36
51.466675,100,429.592854,0.53,1.0,51.47,0.19,81.0,2.95,33.46,3.09,30.32,0.06,95.07,27.75,4.49,0.65,79.0,0.0,2.0,0.34
