,alg,env_name,qoe_included,obj_included,cost_weight,qoe_weight,latency_weight,gini_weight,qoe_simulation_mode,qoe_accuracy,train_avg_qoe,train_gini,train_avg_total_latency,train_avg_deployment_cost,train_ep_accepted_requests,test_avg_qoe,test_gini,test_avg_total_latency,test_avg_deployment_cost,test_ep_accepted_requests
105,mask_ppo,nne,True,True,0.0,1.0,0.0,0.0,Real,0.0,7.757478824115595,0.3396611858495267,44.16757847533632,19.273413054309913,99.34130543099153,7.6787,0.48999999999999994,57.83689999999999,15.6217,99.53
106,mask_ppo,nne,True,True,0.0,0.0,1.0,0.0,Real,0.0,7.718714499252616,0.17804683607374192,34.68314399601395,18.944414549078225,99.27852516193323,7.9073,0.19870000000000002,35.298899999999996,17.4288,99.51
107,mask_ppo,nne,True,False,0.25,0.25,0.25,0.25,Simulation,1.0,7.733293472845043,0.21323368211260588,35.862785251619336,16.670214250124566,99.45889387144993,7.5143,0.23310000000000003,36.1237,13.8172,99.55
108,mask_ppo,nne,True,True,0.0,0.5,0.0,0.5,Simulation,0.7,7.792835077229697,0.17884902840059794,34.77757349277528,19.257837568510215,99.46836073741903,7.791400000000001,0.2088,35.8637,19.218200000000003,99.51
109,mask_ppo,nne,False,True,0.0,0.0,0.0,1.0,Real,0.0,7.739646238166417,0.16123069257598407,34.12814150473343,19.381170901843547,99.36721474838066,7.789300000000001,0.19469999999999998,34.90930000000001,17.1174,99.54
110,mask_ppo,nne,True,True,0.5,0.0,0.5,0.0,Simulation,1.0,7.695665171898356,0.28851021425012463,39.56802192326856,14.301230692575984,99.37767812655704,7.836799999999999,0.34060000000000007,41.7884,12.820700000000002,99.54
111,mask_ppo,nne,False,True,0.0,0.0,1.0,0.0,Real,0.0,7.7468161434977585,0.18376183358246143,34.8307673143996,19.018903836572,99.38863976083707,7.899500000000001,0.22290000000000001,35.930099999999996,17.1245,99.52
112,mask_ppo,nne,True,False,0.25,0.25,0.25,0.25,Simulation,0.7,7.758071748878924,0.22040857000498257,36.285929247633284,16.876870951669158,99.45839561534629,7.628599999999999,0.2041,34.8928,13.955600000000002,99.55
113,mask_ppo,nne,True,True,0.25,0.25,0.25,0.25,Simulation,0.9,7.784833084205282,0.23715495764823122,37.1866168410563,17.205774788241154,99.4932735426009,7.8445,0.19260000000000002,32.653,14.2608,93.41
114,mask_ppo,nne,True,True,0.25,0.25,0.25,0.25,Real,0.0,7.739237668161435,0.21968111609367214,36.27229696063777,16.801365221723966,99.37020428500249,7.7496,0.22770000000000004,35.776700000000005,13.4987,99.48
