r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
38.57049,100,105.300974,0.62,1.0,38.57,0.14,86.0,9.58,23.34,6.9,16.37,0.07,65.5,19.54,2.6,0.38,37.0,49.0,0.0,0.32
63.998592,100,105.300974,0.8,3.0,64.0,0.08,92.0,5.86,24.91,4.59,20.26,0.06,43.22,18.8,4.05,0.2,43.0,34.0,15.0,0.32
43.946217,100,105.300974,0.66,5.0,43.95,0.11,89.0,7.11,29.35,5.31,23.96,0.09,51.05,21.45,2.85,0.34,45.0,0.0,44.0,0.32
62.36808,100,108.634215,0.89,1.0,62.37,0.13,87.0,8.75,25.37,6.3,18.99,0.08,80.73,29.68,3.83,0.11,33.0,20.0,34.0,0.34
21.173061,100,108.634215,0.43,19.0,21.17,0.13,87.0,6.63,30.15,4.87,25.22,0.06,22.31,37.84,3.65,0.57,13.0,74.0,0.0,0.34
55.27464,100,108.634215,0.81,11.0,55.27,0.1,90.0,5.53,24.89,4.66,20.16,0.08,65.98,31.61,3.02,0.19,40.0,36.0,14.0,0.34
66.92129,100,108.634215,0.88,17.0,66.92,0.11,89.0,7.88,24.73,5.75,18.9,0.08,58.59,36.12,2.07,0.12,20.0,33.0,36.0,0.34
53.658646,100,111.598017,0.84,15.0,53.66,0.12,88.0,2.74,22.24,3.32,18.84,0.08,77.24,29.4,3.04,0.16,16.0,37.0,35.0,0.33
55.515984,100,111.598017,0.88,13.0,55.52,0.14,86.0,3.13,23.12,3.84,19.21,0.07,102.12,34.49,3.05,0.12,29.0,36.0,21.0,0.33
56.01259,100,111.599014,0.82,17.0,56.01,0.13,87.0,3.41,23.1,4.22,18.8,0.08,100.32,28.31,1.68,0.18,40.0,17.0,30.0,0.33
56.697506,100,111.599014,0.73,1.0,56.7,0.12,88.0,3.05,19.65,3.73,15.84,0.08,27.64,9.01,5.46,0.27,47.0,29.0,12.0,0.33
56.200367,100,114.677253,0.78,23.0,56.2,0.12,88.0,1.82,22.5,2.15,20.25,0.1,35.61,24.04,3.88,0.22,33.0,13.0,42.0,0.23
48.671013,100,114.677253,0.85,13.0,48.67,0.2,80.0,2.7,21.6,3.3,18.23,0.07,88.94,31.66,1.38,0.15,37.0,19.0,24.0,0.23
66.48557,100,114.677253,0.86,5.0,66.49,0.09,91.0,1.66,19.53,1.91,17.54,0.08,48.76,21.32,2.2,0.14,20.0,39.0,32.0,0.24
57.81993,100,114.677253,0.74,9.0,57.82,0.1,90.0,1.94,22.59,2.29,20.22,0.08,65.08,28.39,2.36,0.26,10.0,45.0,35.0,0.24
63.838646,100,117.839211,0.81,13.0,63.84,0.09,91.0,3.65,21.07,3.74,17.25,0.07,64.35,30.65,1.68,0.19,44.0,29.0,18.0,0.3
73.55906,100,117.839211,0.89,9.0,73.56,0.06,94.0,3.06,24.71,3.07,21.55,0.08,97.86,34.73,1.5,0.11,28.0,25.0,41.0,0.3
39.21676,100,117.840229,0.62,7.0,39.22,0.12,88.0,4.07,21.21,3.97,17.18,0.06,66.82,24.42,3.09,0.38,38.0,50.0,0.0,0.3
28.206541,100,117.840229,-1.0,24.0,28.21,0.17,83.0,3.28,25.35,3.4,21.86,0.09,35.14,13.69,4.4,0.48,0.0,23.0,60.0,0.3
46.07706,100,121.117687,-1.0,24.0,46.08,0.14,86.0,10.74,26.9,8.11,18.72,0.07,90.73,42.65,1.08,0.29,53.0,16.0,17.0,0.23
42.135567,100,121.117687,0.51,9.0,42.14,0.08,92.0,10.83,24.04,8.07,15.91,0.05,117.59,43.87,4.3,0.49,24.0,68.0,0.0,0.23
66.58426,100,121.117687,0.84,15.0,66.58,0.06,94.0,9.91,27.98,7.79,20.11,0.08,84.39,39.42,2.17,0.16,37.0,17.0,40.0,0.23
32.343254,100,121.117687,0.63,17.0,32.34,0.16,84.0,9.52,31.73,7.5,24.14,0.09,67.29,23.82,1.43,0.37,46.0,0.0,38.0,0.23
54.06812,100,124.387364,0.65,21.0,54.07,0.06,94.0,6.76,22.38,5.23,17.09,0.06,72.35,25.05,3.39,0.35,50.0,44.0,0.0,0.23
38.630974,100,124.387364,0.6,7.0,38.63,0.09,91.0,5.22,19.06,4.45,14.53,0.08,22.05,8.18,2.27,0.4,36.0,55.0,0.0,0.23
61.52326,100,124.387364,0.84,1.0,61.52,0.09,91.0,4.85,21.37,3.91,17.38,0.07,53.58,19.12,7.02,0.16,38.0,37.0,16.0,0.23
69.74237,100,124.387364,0.81,19.0,69.74,0.08,92.0,5.51,19.42,4.52,14.8,0.09,30.63,19.51,3.63,0.19,41.0,36.0,15.0,0.23
55.199013,100,127.119982,0.85,19.0,55.2,0.11,89.0,3.26,23.52,4.07,19.35,0.1,29.81,18.94,3.76,0.15,18.0,38.0,33.0,0.26
61.2734,100,127.119982,0.8,3.0,61.27,0.08,92.0,3.2,24.05,3.99,19.98,0.08,82.58,30.47,2.18,0.2,14.0,42.0,36.0,0.26
46.32489,100,127.119982,0.81,23.0,46.32,0.18,82.0,2.98,25.36,3.72,21.56,0.08,74.77,31.34,2.94,0.19,42.0,21.0,19.0,0.26
49.773426,100,127.119982,0.61,19.0,49.77,0.07,93.0,2.77,18.46,3.47,14.92,0.07,73.75,25.95,8.56,0.39,55.0,38.0,0.0,0.26
